"x","y","prec","altitud","temp","lprec","res","pred_trend"
-76.8249984625727,3.42499930597842,49.0228202471939,1463.97534179688,22.4430283939137,3.89228590902753,-0.0197584595970687,3.9120443686246
-76.2749984543771,3.42499930597842,25.4329149678636,1015.86108398438,16.1690447938208,3.23604419999278,0.189464883338443,3.04657931665434
-76.224998453632,3.42499930597842,25.0675088617091,1154.78125,16.1690447938208,3.22157253992976,0.200049640578517,3.02152289935124
-76.9249984640628,3.37499930523336,61.3049876922025,1399.70300292969,22.2995054581586,4.11586120492098,0.213871527912175,3.9019896770088
-76.8749984633178,3.37499930523336,53.9420154662086,1891.66418457031,22.2995054581586,3.98790968197847,0.174652872325497,3.81325680965297
-76.8249984625727,3.37499930523336,51.0676657998791,1995.97827148438,22.2995054581586,3.93315153371877,0.138709395594601,3.79444213812417
-76.2749984543771,3.37499930523336,27.8772332393206,1016.87878417969,16.0649320191028,3.32781034277996,0.297117656763222,3.03069268601674
-76.224998453632,3.37499930523336,28.4454978997461,1127.34692382812,16.0649320191028,3.34798990199549,0.337221866842021,3.01076803515347
-77.4749984722584,3.3249993044883,131.878969369026,14.8290786743164,25.883903578216,4.88188460325812,0.189485416570712,4.69239918668741
-76.9249984640628,3.3249993044883,60.819316014934,1683.08374023438,22.1559828215954,4.10790743613097,0.278677056801602,3.82923037932937
-76.8749984633178,3.3249993044883,53.973310937102,2133.19482421875,22.1559828215954,3.98848968248097,0.240443853073571,3.7480458294074
-76.8249984625727,3.3249993044883,50.9847648470448,2533.68286132812,22.1559828215954,3.93152685960676,0.255715290138158,3.67581156946861
-76.2749984543771,3.3249993044883,30.5376533097946,1018.24938964844,15.9608195248772,3.4189604569493,0.404218011231018,3.01474244571829
-76.224998453632,3.3249993044883,30.466666009492,1118.78332519531,15.9608195248772,3.41663316822171,0.420023584811568,2.99660958341014
-77.4749984722584,3.27499930374324,132.817902288758,16.1504573822021,25.8011146246218,4.88897903434802,0.209305032203216,4.6796740021448
-76.9249984640628,3.27499930374324,61.9980767346345,1571.60046386719,22.0124599980373,4.12710336415483,0.299412431059251,3.82769093309558
-76.8749984633178,3.27499930374324,54.2870949032502,1747.73608398438,22.0124599980373,3.99428653577001,0.198364407205667,3.79592212856434
-76.8249984625727,3.27499930374324,50.4595956736459,2112.88305664062,22.0124599980373,3.92117293037157,0.191110749907276,3.7300621804643
-76.224998453632,3.27499930374324,29.2875270566258,1201.0625,15.8567068436567,3.37716172766194,0.411095534363742,2.9660661932982
-77.5249984730035,3.22499930299819,133.983028876094,10.0182275772095,25.7183256710277,4.8977131417517,0.22941994967408,4.66829319207762
-77.4749984722584,3.22499930299819,132.614487816508,12.6908264160156,25.7183256710277,4.88744633133471,0.219635184115737,4.66781114721898
-76.9249984640628,3.22499930299819,62.6576165599892,1228.59436035156,21.8689372492772,4.13768524713684,0.269774998348338,3.8679102487885
-76.8749984633178,3.22499930299819,53.931158309086,1254.04504394531,21.8689372492772,3.98770838712861,0.124388565828529,3.86331982130008
-76.8249984625727,3.22499930299819,50.8185730248761,1915.40002441406,21.8689372492772,3.92826189849103,0.184227756523101,3.74403414196793
-76.9249984640628,3.17499930225313,64.6747397470933,844.435180664062,21.725414276123,4.16937070405307,0.253818574671814,3.91555212938126
-76.8749984633178,3.17499930225313,54.8376967181953,1258.95385742188,21.725414276123,4.00437785377918,0.163590628894259,3.84078722488492
-76.8249984625727,3.17499930225313,52.7255929127479,1872.87890625,21.725414276123,3.96510097168327,0.23504469866414,3.73005627301913
-76.9249984640628,3.12499930150807,67.0963245601608,615.463073730469,21.5818914899639,4.20612926692093,0.270925636230148,3.93520363069078
-76.8749984633178,3.12499930150807,57.5844848815065,1090.28063964844,21.5818914899639,4.05325317172194,0.203690290072196,3.84956288164975
-76.8249984625727,3.12499930150807,54.4164265377017,1833.25561523438,21.5818914899639,3.99666606669526,0.281110302715887,3.71555576397938
-76.8749984633178,3.07499930076301,60.9510694919871,1218.8056640625,21.4383688534007,4.11007140281168,0.305337177270435,3.80473422554124
